customer_id,customer_name,gender,age,city,customer_segment
C00518,Aisha Hassan,Male,69,Taif,Standard
C00519,Abdullah Ibrahim,Male,60,Jeddah,Standard
C00520,Ahmed Farooq,Male,48,Jeddah,Standard
C00521,Omar Ali,Male,51,Mecca,Premium
C00522,Faisal Abdullah,Male,42,Taif,Standard
C00523,Reem Al-Qahtani,Male,31,Taif,Standard
C00524,Huda Saleh,Male,62,Medina,Premium
C00525,Hassan Rahman,Female,49,Dammam,Standard
C00526,Aisha Ibrahim,Female,46,Dammam,Standard
C00527,Aisha Ahmed,Male,23,Khobar,Standard
C00528,Maryam Ahmed,Male,25,Taif,Standard
C00529,Maryam Rahman,Male,20,Mecca,Standard
C00530,Abdullah Saleh,Male,31,Mecca,Premium
C00531,Saad Saeed,Female,51,Riyadh,Value
C00532,Fatimah Ali,Male,27,Dammam,Standard
C00533,Huda Saleh,Male,67,Khobar,Value
C00534,Maha Yousuf,Female,58,Khobar,Standard
C00535,Aisha Rahman,Female,60,Riyadh,Premium
C00536,Maha Farooq,Male,35,Dammam,Premium
C00537,Maryam Mahmoud,Female,44,Taif,Standard
C00538,Ahmed Khan,Female,63,Riyadh,Premium
C00539,Yousef Saeed,Female,33,Taif,Standard
C00540,Amal Saeed,Male,35,Taif,Standard
C00541,Nora Hassan,Male,64,Taif,Value
C00542,Aisha Saleh,Male,28,Dammam,Value
C00543,Maha Yousuf,Male,62,Khobar,Standard
C00544,Sara Ibrahim,Female,39,Taif,Premium
C00545,Fatimah Ibrahim,Male,45,Khobar,Value
C00546,Amal Malik,Male,66,Mecca,Standard
C00547,Abdullah Mahmoud,Male,33,Medina,Standard
C00548,Reem Farooq,Male,65,Dammam,Standard
C00549,Fatimah Ibrahim,Male,39,Mecca,Standard
C00550,Ibrahim Ali,Male,23,Taif,Standard
C00551,Sara Ibrahim,Female,49,Medina,Value
C00552,Aisha Ali,Male,38,Riyadh,Standard
C00553,Fatimah Hassan,Male,41,Dammam,Value
C00554,Saad Hassan,Male,65,Khobar,Standard
C00555,Nora Saleh,Male,48,Mecca,Value
C00556,Nora Ali,Female,40,Khobar,Standard
C00557,Huda Farooq,Male,58,Jeddah,Standard
C00558,Faisal Ansari,Male,55,Medina,Premium
C00559,Yousef Ahmed,Male,70,Dammam,Premium
C00560,Huda Khan,Male,41,Mecca,Standard
C00561,Nora Ali,Female,60,Jeddah,Value
C00562,Maryam Ibrahim,Male,36,Riyadh,Value
C00563,Ahmed Abdullah,Female,36,Riyadh,Standard
C00564,Lina Hassan,Male,42,Mecca,Standard
C00565,Faisal Saleh,Male,65,Dammam,Premium
C00566,Amal Hassan,Male,41,Khobar,Standard
C00567,Omar Al-Qahtani,Female,57,Riyadh,Standard
C00568,Huda Al-Qahtani,Male,52,Riyadh,Value
C00569,Amal Al-Qahtani,Male,35,Taif,Standard
C00570,Hassan Malik,Female,27,Mecca,Standard
C00571,Reem Al-Qahtani,Female,63,Riyadh,Premium
C00572,Khalid Malik,Male,59,Mecca,Standard
C00573,Khalid Abdullah,Male,26,Khobar,Standard
C00574,Saad Mahmoud,Female,56,Mecca,Value
C00575,Maryam Rahman,Male,48,Riyadh,Standard
C00576,Huda Malik,Male,19,Riyadh,Value
C00577,Hassan Ibrahim,Male,23,Dammam,Standard
C00578,Amal Rahman,Male,36,Medina,Standard
C00579,Aisha Yousuf,Male,33,Riyadh,Standard
C00580,Abdullah Ibrahim,Female,31,Riyadh,Standard
C00581,Maryam Ali,Female,42,Taif,Standard
C00582,Lina Farooq,Female,33,Khobar,Standard
C00583,Nora Malik,Male,24,Dammam,Value
C00584,Faisal Mahmoud,Male,35,Taif,Value
C00585,Huda Yousuf,Male,41,Dammam,Standard
C00586,Mohammed Farooq,Male,20,Dammam,Value
C00587,Reem Rahman,Male,56,Medina,Value
C00588,Reem Saeed,Female,24,Riyadh,Value
C00589,Yousef Mahmoud,Male,21,Dammam,Value
C00590,Yousef Ibrahim,Male,44,Riyadh,Standard
C00591,Fatimah Ibrahim,Female,58,Dammam,Value
C00592,Lina Al-Qahtani,Male,53,Mecca,Standard
C00593,Abdullah Rahman,Female,65,Dammam,Value
C00594,Amal Yousuf,Male,65,Mecca,Value
C00595,Amal Ibrahim,Male,35,Jeddah,Standard
C00596,Aisha Saeed,Male,44,Taif,Value
C00597,Aisha Ahmed,Male,64,Mecca,Standard
C00598,Amal Ali,Female,30,Riyadh,Premium
C00599,Maha Saleh,Male,46,Jeddah,Standard
C00600,Faisal Yousuf,Male,25,Dammam,Standard
C00601,Maha Saleh,Male,47,Mecca,Standard
C00602,Abdullah Rahman,Male,33,Jeddah,Standard
C00603,Huda Abdullah,Male,19,Khobar,Standard
C00604,Faisal Ali,Male,56,Riyadh,Standard
C00605,Reem Ahmed,Female,58,Mecca,Standard
C00606,Mohammed Saleh,Male,60,Khobar,Standard
C00607,Mohammed Ibrahim,Male,46,Medina,Value
C00608,Saad Ali,Female,50,Riyadh,Premium
C00609,Lina Ansari,Male,60,Dammam,Standard
C00610,Ibrahim Ibrahim,Female,53,Khobar,Value
C00611,Lina Abdullah,Male,41,Riyadh,Standard
C00612,Nora Ali,Female,54,Dammam,Standard
C00613,Aisha Hassan,Male,40,Medina,Premium
C00614,Omar Ahmed,Female,24,Jeddah,Value
C00615,Ahmed Khan,Female,63,Riyadh,Value
C00616,Maha Saleh,Male,64,Khobar,Value
C00617,Faisal Khan,Male,41,Dammam,Premium
C00618,Huda Ali,Male,41,Taif,Standard
C00619,Abdullah Yousuf,Male,47,Mecca,Value
C00620,Maryam Saleh,Female,59,Jeddah,Value
C00621,Lina Ibrahim,Male,34,Medina,Standard
C00622,Maha Mahmoud,Male,39,Dammam,Standard
C00623,Fatimah Hassan,Male,52,Jeddah,Standard
C00624,Faisal Rahman,Female,18,Dammam,Standard
C00625,Reem Farooq,Female,57,Jeddah,Standard
C00626,Hassan Ansari,Female,34,Riyadh,Value
C00627,Saad Farooq,Female,32,Jeddah,Standard
C00628,Maha Ibrahim,Male,49,Dammam,Value
C00629,Huda Rahman,Male,29,Medina,Standard
C00630,Ahmed Saeed,Male,64,Mecca,Standard
C00631,Faisal Malik,Female,50,Taif,Value
C00632,Aisha Farooq,Male,44,Jeddah,Value
C00633,Khalid Malik,Female,19,Taif,Value
C00634,Faisal Ibrahim,Male,33,Medina,Standard
C00635,Abdullah Ibrahim,Female,46,Jeddah,Standard
C00636,Saad Ahmed,Male,49,Taif,Value
C00637,Ahmed Malik,Male,31,Khobar,Standard
C00638,Saad Abdullah,Male,51,Medina,Value
C00639,Huda Ali,Male,27,Dammam,Standard
C00640,Fatimah Mahmoud,Male,33,Riyadh,Standard
C00641,Huda Yousuf,Female,67,Jeddah,Standard
C00642,Saad Malik,Male,32,Riyadh,Standard
C00643,Ahmed Ansari,Male,27,Riyadh,Standard
C00644,Faisal Saleh,Male,62,Medina,Standard
C00645,Khalid Saleh,Male,19,Riyadh,Standard
C00646,Omar Ali,Female,34,Mecca,Standard
C00647,Sara Rahman,Male,38,Jeddah,Value
C00648,Nora Ali,Male,35,Jeddah,Standard
C00649,Lina Ali,Female,26,Medina,Value
C00650,Lina Ansari,Male,37,Taif,Value
C00651,Aisha Ansari,Male,32,Khobar,Standard
C00652,Amal Abdullah,Female,42,Jeddah,Standard
C00653,Lina Rahman,Female,20,Jeddah,Value
C00654,Fatimah Ali,Male,29,Riyadh,Standard
C00655,Huda Ibrahim,Female,43,Dammam,Value
C00656,Saad Yousuf,Female,63,Khobar,Value
C00657,Ahmed Ali,Female,42,Jeddah,Premium
C00658,Yousef Malik,Male,56,Khobar,Standard
C00659,Saad Saleh,Male,31,Dammam,Premium
C00660,Ahmed Abdullah,Male,62,Khobar,Standard
C00661,Sara Hassan,Female,31,Khobar,Standard
C00662,Fatimah Ali,Female,30,Medina,Standard
C00663,Reem Khan,Male,57,Jeddah,Premium
C00664,Nora Ibrahim,Male,34,Medina,Premium
C00665,Amal Ansari,Female,63,Dammam,Standard
C00666,Omar Yousuf,Female,33,Dammam,Standard
C00667,Faisal Malik,Female,53,Medina,Premium
C00668,Maryam Mahmoud,Female,24,Dammam,Standard
C00669,Sara Rahman,Female,65,Taif,Value
C00670,Abdullah Abdullah,Male,22,Taif,Value
C00671,Abdullah Malik,Male,23,Riyadh,Standard
C00672,Sara Saeed,Female,25,Jeddah,Standard
C00673,Maha Ibrahim,Male,31,Jeddah,Value
C00674,Maha Hassan,Male,58,Jeddah,Value
C00675,Maryam Ali,Male,29,Taif,Standard
C00676,Hassan Rahman,Male,39,Riyadh,Value
C00677,Mohammed Farooq,Female,34,Jeddah,Standard
C00678,Maryam Ansari,Male,29,Riyadh,Standard
C00679,Omar Abdullah,Male,38,Khobar,Standard
C00680,Hassan Farooq,Female,31,Medina,Value
C00681,Fatimah Hassan,Female,47,Taif,Value
C00682,Ibrahim Ali,Male,43,Medina,Value
C00683,Fatimah Abdullah,Female,23,Riyadh,Standard
C00684,Maryam Abdullah,Male,25,Mecca,Standard
C00685,Saad Mahmoud,Female,50,Dammam,Value
C00686,Amal Farooq,Female,65,Jeddah,Standard
C00687,Amal Abdullah,Male,49,Jeddah,Standard
C00688,Mohammed Saleh,Male,69,Medina,Standard
C00689,Saad Mahmoud,Female,50,Mecca,Standard
C00690,Khalid Hassan,Male,37,Dammam,Value
C00691,Lina Yousuf,Male,41,Mecca,Value
C00692,Amal Ali,Male,28,Jeddah,Value
C00693,Aisha Malik,Female,57,Riyadh,Standard
C00694,Khalid Yousuf,Female,36,Jeddah,Value
C00695,Ahmed Farooq,Male,41,Jeddah,Premium
C00696,Reem Rahman,Male,43,Medina,Premium
C00697,Abdullah Abdullah,Male,57,Dammam,Premium
C00698,Mohammed Ansari,Female,61,Khobar,Standard
C00699,Fatimah Hassan,Female,54,Taif,Value
C00700,Reem Ibrahim,Male,57,Medina,Value
C00701,Khalid Malik,Male,22,Dammam,Value
C00702,Maha Hassan,Female,32,Jeddah,Standard
C00703,Abdullah Al-Qahtani,Female,32,Khobar,Value
C00704,Sara Farooq,Male,43,Mecca,Premium
C00705,Reem Malik,Male,62,Riyadh,Value
C00706,Reem Yousuf,Male,21,Taif,Premium
C00707,Fatimah Abdullah,Male,54,Riyadh,Premium
C00708,Amal Saeed,Male,45,Dammam,Premium
C00709,Nora Ibrahim,Female,59,Mecca,Standard
C00710,Hassan Saeed,Male,21,Mecca,Standard
C00711,Yousef Rahman,Female,68,Jeddah,Premium
C00712,Aisha Rahman,Male,46,Dammam,Standard
C00713,Omar Al-Qahtani,Male,35,Khobar,Value
C00714,Omar Rahman,Male,20,Riyadh,Value
C00715,Abdullah Yousuf,Male,51,Riyadh,Standard
C00716,Nora Hassan,Male,32,Khobar,Standard
C00717,Khalid Hassan,Male,59,Riyadh,Standard
C00718,Reem Ansari,Male,44,Dammam,Standard
C00719,Huda Yousuf,Female,55,Taif,Standard
C00720,Ibrahim Khan,Female,24,Taif,Premium
C00721,Aisha Al-Qahtani,Female,64,Dammam,Standard
C00722,Huda Farooq,Female,43,Riyadh,Value
C00723,Omar Yousuf,Female,61,Medina,Value
C00724,Lina Saleh,Female,67,Taif,Standard
C00725,Omar Al-Qahtani,Male,61,Taif,Standard
C00726,Amal Al-Qahtani,Male,40,Khobar,Standard
C00727,Huda Hassan,Male,54,Mecca,Standard
C00728,Maha Yousuf,Female,53,Khobar,Value
C00729,Fatimah Ibrahim,Female,61,Mecca,Standard
C00730,Khalid Ibrahim,Female,27,Jeddah,Standard
C00731,Hassan Abdullah,Male,55,Dammam,Value
C00732,Yousef Ali,Male,45,Riyadh,Standard
C00733,Huda Saleh,Male,34,Mecca,Premium
C00734,Amal Malik,Male,57,Medina,Standard
C00735,Lina Ali,Male,30,Medina,Standard
C00736,Sara Ali,Male,53,Jeddah,Standard
C00737,Ahmed Ibrahim,Male,44,Mecca,Value
C00738,Maha Ibrahim,Male,69,Khobar,Standard
C00739,Khalid Mahmoud,Female,38,Jeddah,Standard
C00740,Maryam Ali,Female,18,Mecca,Premium
C00741,Ibrahim Mahmoud,Male,20,Riyadh,Standard
C00742,Amal Khan,Male,61,Mecca,Value
C00743,Reem Ibrahim,Male,23,Dammam,Standard
C00744,Ibrahim Ali,Male,19,Dammam,Value
C00745,Hassan Abdullah,Male,37,Riyadh,Premium
C00746,Omar Ahmed,Male,34,Mecca,Value
C00747,Saad Ali,Male,56,Khobar,Premium
C00748,Khalid Yousuf,Male,29,Khobar,Standard
C00749,Maryam Mahmoud,Male,31,Mecca,Standard
C00750,Fatimah Hassan,Female,34,Medina,Value
C00751,Huda Ali,Male,32,Khobar,Standard
C00752,Abdullah Saeed,Male,44,Dammam,Standard
C00753,Huda Malik,Female,18,Jeddah,Standard
C00754,Saad Farooq,Male,39,Jeddah,Value
C00755,Lina Ansari,Male,56,Riyadh,Standard
C00756,Mohammed Ibrahim,Female,53,Jeddah,Premium
C00757,Ibrahim Ansari,Male,26,Medina,Premium
C00758,Lina Rahman,Male,31,Khobar,Standard
C00759,Fatimah Hassan,Female,60,Medina,Standard
C00760,Amal Malik,Male,55,Taif,Premium
C00761,Ahmed Ibrahim,Male,48,Khobar,Value
C00762,Hassan Saeed,Female,29,Taif,Standard
C00763,Fatimah Abdullah,Male,34,Khobar,Standard
C00764,Maryam Farooq,Male,56,Taif,Premium
C00765,Nora Abdullah,Male,68,Medina,Standard
C00766,Faisal Hassan,Female,54,Jeddah,Standard
C00767,Hassan Ahmed,Female,20,Mecca,Standard
C00768,Saad Malik,Male,19,Khobar,Premium
C00769,Amal Saeed,Female,36,Mecca,Value
C00770,Nora Ahmed,Male,38,Medina,Value
C00771,Abdullah Khan,Female,54,Medina,Standard
C00772,Yousef Malik,Male,21,Medina,Value
C00773,Huda Khan,Male,57,Riyadh,Premium
C00774,Nora Khan,Female,19,Khobar,Standard
C00775,Aisha Ansari,Female,20,Dammam,Value
C00776,Khalid Khan,Female,56,Taif,Premium
C00777,Nora Farooq,Male,30,Jeddah,Standard
C00778,Reem Malik,Female,52,Dammam,Standard
C00779,Saad Rahman,Male,27,Jeddah,Value
C00780,Sara Malik,Male,24,Mecca,Standard
C00781,Amal Saleh,Male,51,Jeddah,Standard
C00782,Saad Ali,Male,62,Dammam,Standard
C00783,Maha Saeed,Male,55,Jeddah,Value
C00784,Aisha Farooq,Female,66,Mecca,Standard
C00785,Ahmed Saeed,Female,67,Taif,Standard
C00786,Khalid Yousuf,Female,68,Taif,Standard
C00787,Reem Farooq,Male,35,Taif,Standard
C00788,Abdullah Hassan,Male,45,Jeddah,Standard
C00789,Khalid Ibrahim,Male,45,Mecca,Premium
C00790,Nora Ansari,Female,43,Taif,Premium
C00791,Faisal Rahman,Male,40,Khobar,Standard
C00792,Reem Al-Qahtani,Female,36,Riyadh,Value
C00793,Maryam Ibrahim,Female,21,Medina,Standard
C00794,Amal Ansari,Male,50,Medina,Standard
C00795,Saad Al-Qahtani,Female,55,Medina,Premium
C00796,Aisha Hassan,Male,18,Taif,Premium
C00797,Saad Ali,Female,42,Dammam,Standard
C00798,Maryam Hassan,Male,35,Medina,Value
C00799,Khalid Saleh,Male,19,Jeddah,Standard
C00800,Hassan Hassan,Female,29,Khobar,Standard
C00801,Faisal Ali,Male,20,Jeddah,Standard
C00802,Nora Abdullah,Female,55,Taif,Standard
C00803,Aisha Ansari,Male,33,Riyadh,Premium
C00804,Aisha Al-Qahtani,Male,30,Taif,Standard
C00805,Faisal Abdullah,Female,55,Medina,Value
C00806,Ahmed Rahman,Male,24,Medina,Premium
C00807,Amal Mahmoud,Female,63,Taif,Standard
C00808,Ibrahim Al-Qahtani,Male,47,Jeddah,Value
C00809,Omar Khan,Female,62,Medina,Standard
C00810,Ibrahim Mahmoud,Female,46,Medina,Premium
C00811,Maha Rahman,Male,50,Riyadh,Standard
C00812,Nora Abdullah,Male,46,Dammam,Standard
C00813,Yousef Ibrahim,Female,46,Mecca,Value
C00814,Ibrahim Ansari,Female,63,Jeddah,Standard
C00815,Ahmed Ibrahim,Female,27,Jeddah,Standard
C00816,Abdullah Saeed,Male,23,Mecca,Value
C00817,Mohammed Farooq,Female,39,Mecca,Standard
C00818,Amal Ali,Female,18,Riyadh,Standard
C00819,Nora Yousuf,Male,58,Taif,Value
C00820,Fatimah Malik,Female,43,Mecca,Standard
C00821,Abdullah Mahmoud,Male,45,Khobar,Value
C00822,Huda Ahmed,Male,32,Taif,Standard
C00823,Aisha Abdullah,Male,68,Khobar,Standard
C00824,Hassan Ansari,Male,35,Jeddah,Standard
C00825,Saad Ansari,Male,56,Dammam,Standard
C00826,Ahmed Rahman,Female,65,Taif,Standard
C00827,Omar Khan,Female,67,Mecca,Value
C00828,Ahmed Farooq,Female,52,Medina,Premium
C00829,Reem Abdullah,Male,36,Riyadh,Premium
C00830,Sara Malik,Male,69,Mecca,Premium
C00831,Omar Khan,Male,70,Jeddah,Standard
C00832,Mohammed Rahman,Female,53,Khobar,Standard
C00833,Huda Farooq,Male,48,Dammam,Value
C00834,Khalid Hassan,Female,69,Medina,Standard
C00835,Saad Abdullah,Female,64,Dammam,Value
C00836,Maryam Ansari,Male,54,Jeddah,Standard
C00837,Saad Yousuf,Female,29,Dammam,Standard
C00838,Hassan Ansari,Male,34,Mecca,Value
C00839,Ahmed Khan,Female,53,Jeddah,Standard
C00840,Lina Yousuf,Female,42,Taif,Standard
C00841,Aisha Malik,Female,21,Jeddah,Standard
C00842,Saad Ansari,Male,31,Dammam,Standard
C00843,Faisal Malik,Male,59,Jeddah,Value
C00844,Reem Saleh,Male,55,Mecca,Standard
C00845,Amal Rahman,Female,25,Khobar,Value
C00846,Khalid Al-Qahtani,Female,62,Riyadh,Premium
C00847,Abdullah Yousuf,Female,67,Khobar,Value
C00848,Ibrahim Abdullah,Male,19,Medina,Standard
C00849,Maryam Malik,Male,56,Khobar,Premium
C00850,Mohammed Malik,Male,58,Khobar,Premium
C00851,Mohammed Hassan,Male,30,Medina,Standard
C00852,Hassan Mahmoud,Male,60,Taif,Standard
C00853,Saad Al-Qahtani,Female,23,Medina,Standard
C00854,Faisal Ansari,Female,66,Jeddah,Value
C00855,Sara Ibrahim,Female,51,Jeddah,Standard
C00856,Amal Yousuf,Female,61,Medina,Standard
C00857,Sara Al-Qahtani,Male,47,Jeddah,Standard
C00858,Amal Mahmoud,Female,42,Dammam,Standard
C00859,Yousef Ahmed,Female,40,Dammam,Premium
C00860,Maryam Hassan,Male,59,Mecca,Standard
C00861,Maryam Rahman,Female,36,Riyadh,Standard
C00862,Fatimah Mahmoud,Female,22,Jeddah,Standard
C00863,Khalid Saeed,Female,32,Mecca,Premium
C00864,Ahmed Ansari,Male,35,Jeddah,Premium
C00865,Nora Ibrahim,Female,50,Jeddah,Standard
C00866,Mohammed Ali,Male,23,Medina,Value
C00867,Lina Ansari,Male,58,Khobar,Standard
C00868,Faisal Yousuf,Male,39,Medina,Value
C00869,Abdullah Yousuf,Male,39,Dammam,Premium
C00870,Lina Saleh,Male,30,Mecca,Standard
C00871,Ibrahim Al-Qahtani,Female,69,Jeddah,Value
C00872,Mohammed Ahmed,Female,55,Dammam,Premium
C00873,Faisal Ibrahim,Female,65,Riyadh,Value
C00874,Ibrahim Khan,Male,29,Mecca,Value
C00875,Omar Rahman,Male,18,Dammam,Premium
C00876,Fatimah Malik,Male,58,Jeddah,Premium
C00877,Abdullah Saeed,Male,53,Dammam,Standard
C00878,Abdullah Saeed,Male,32,Khobar,Standard
C00879,Reem Abdullah,Female,66,Dammam,Standard
C00880,Faisal Al-Qahtani,Male,68,Jeddah,Value
C00881,Reem Ali,Female,70,Dammam,Standard
C00882,Faisal Ibrahim,Female,38,Riyadh,Premium
C00883,Faisal Ibrahim,Female,61,Khobar,Premium
C00884,Yousef Abdullah,Female,69,Dammam,Value
C00885,Maha Saeed,Female,40,Medina,Premium
C00886,Khalid Ahmed,Female,44,Riyadh,Standard
C00887,Saad Yousuf,Female,63,Mecca,Value
C00888,Sara Ibrahim,Male,19,Riyadh,Premium
C00889,Khalid Rahman,Male,22,Khobar,Standard
C00890,Faisal Khan,Male,67,Riyadh,Standard
C00891,Faisal Saleh,Female,20,Riyadh,Standard
C00892,Maryam Farooq,Female,65,Riyadh,Premium
C00893,Khalid Hassan,Female,39,Taif,Standard
C00894,Abdullah Farooq,Female,70,Khobar,Standard
C00895,Ahmed Mahmoud,Male,41,Jeddah,Standard
C00896,Amal Farooq,Female,30,Mecca,Premium
C00897,Reem Al-Qahtani,Female,61,Riyadh,Premium
C00898,Lina Malik,Male,49,Jeddah,Standard
C00899,Khalid Saeed,Male,33,Riyadh,Value
C00900,Lina Ibrahim,Female,21,Jeddah,Premium
C00901,Abdullah Abdullah,Male,35,Mecca,Value
C00902,Huda Ali,Male,42,Mecca,Value
C00903,Huda Abdullah,Male,31,Mecca,Standard
C00904,Saad Mahmoud,Female,30,Jeddah,Standard
C00905,Saad Mahmoud,Female,35,Riyadh,Standard
C00906,Huda Ahmed,Male,44,Medina,Value
C00907,Amal Saleh,Male,21,Jeddah,Standard
C00908,Reem Abdullah,Female,47,Taif,Standard
C00909,Abdullah Abdullah,Female,33,Medina,Standard
C00910,Lina Ansari,Male,53,Riyadh,Standard
C00911,Amal Saleh,Male,19,Riyadh,Value
C00912,Abdullah Khan,Male,23,Taif,Standard
C00913,Faisal Malik,Male,51,Taif,Premium
C00914,Maha Abdullah,Female,24,Medina,Value
C00915,Hassan Ali,Male,31,Khobar,Premium
C00916,Nora Al-Qahtani,Male,44,Riyadh,Standard
C00917,Maha Hassan,Male,54,Jeddah,Standard
C00918,Yousef Khan,Male,59,Medina,Premium
C00919,Abdullah Ansari,Male,28,Taif,Value
C00920,Maryam Farooq,Female,32,Taif,Standard
C00921,Lina Ansari,Male,43,Khobar,Premium
C00922,Omar Saeed,Male,67,Medina,Standard
C00923,Sara Farooq,Female,19,Dammam,Value
C00924,Lina Ibrahim,Male,67,Medina,Standard
C00925,Abdullah Ansari,Female,61,Khobar,Standard
C00926,Sara Ibrahim,Female,42,Mecca,Value
C00927,Reem Saeed,Female,38,Khobar,Value
C00928,Nora Rahman,Male,21,Khobar,Standard
C00929,Maryam Ahmed,Male,54,Mecca,Premium
C00930,Maryam Ali,Male,34,Dammam,Standard
C00931,Maha Ahmed,Female,29,Khobar,Standard
C00932,Aisha Ibrahim,Male,46,Riyadh,Standard
C00933,Maha Farooq,Male,47,Riyadh,Premium
C00934,Faisal Ansari,Male,35,Mecca,Premium
C00935,Yousef Al-Qahtani,Male,32,Dammam,Standard
C00936,Lina Farooq,Male,29,Riyadh,Value
C00937,Saad Ibrahim,Female,38,Jeddah,Standard
C00938,Amal Malik,Male,59,Khobar,Standard
C00939,Yousef Abdullah,Male,62,Mecca,Standard
C00940,Khalid Ali,Male,66,Jeddah,Standard
C00941,Aisha Abdullah,Male,54,Jeddah,Standard
C00942,Saad Yousuf,Male,56,Khobar,Premium
C00943,Faisal Khan,Male,59,Jeddah,Standard
C00944,Faisal Farooq,Male,22,Dammam,Standard
C00945,Amal Ahmed,Male,65,Khobar,Standard
C00946,Saad Ibrahim,Female,24,Medina,Standard
C00947,Ibrahim Ahmed,Female,35,Riyadh,Standard
C00948,Amal Yousuf,Female,61,Riyadh,Standard
C00949,Reem Ansari,Male,57,Jeddah,Standard
C00950,Aisha Yousuf,Male,50,Jeddah,Standard
C00951,Khalid Saleh,Male,35,Dammam,Value
C00952,Faisal Ansari,Male,57,Khobar,Standard
C00953,Ibrahim Al-Qahtani,Male,19,Mecca,Standard
C00954,Yousef Rahman,Male,50,Taif,Value
C00955,Nora Ahmed,Male,49,Dammam,Premium
C00956,Yousef Rahman,Male,34,Medina,Standard
C00957,Ibrahim Mahmoud,Male,40,Dammam,Value
C00958,Amal Hassan,Female,42,Dammam,Standard
C00959,Mohammed Yousuf,Male,39,Dammam,Value
C00960,Abdullah Ali,Male,63,Medina,Standard
C00961,Yousef Hassan,Male,49,Taif,Value
C00962,Aisha Yousuf,Male,69,Medina,Standard
C00963,Huda Malik,Male,30,Mecca,Standard
C00964,Faisal Mahmoud,Male,68,Riyadh,Standard
C00965,Aisha Yousuf,Male,25,Jeddah,Standard
C00966,Sara Farooq,Male,27,Riyadh,Standard
C00967,Omar Ibrahim,Female,70,Jeddah,Premium
C00968,Ahmed Mahmoud,Male,21,Mecca,Standard
C00969,Nora Khan,Male,48,Medina,Value
C00970,Reem Ibrahim,Male,39,Mecca,Value
C00971,Saad Farooq,Male,24,Dammam,Standard
C00972,Reem Abdullah,Female,57,Riyadh,Standard
C00973,Omar Saleh,Female,41,Khobar,Standard
C00974,Lina Farooq,Male,44,Taif,Standard
C00975,Amal Abdullah,Male,29,Mecca,Standard
C00976,Reem Yousuf,Female,44,Riyadh,Premium
C00977,Khalid Abdullah,Female,60,Medina,Standard
C00978,Maryam Ahmed,Male,64,Taif,Value
C00979,Nora Ibrahim,Male,54,Taif,Standard
C00980,Huda Khan,Male,44,Riyadh,Standard
C00981,Reem Yousuf,Female,44,Taif,Value
C00982,Lina Khan,Male,33,Riyadh,Standard
C00983,Yousef Saeed,Male,55,Mecca,Standard
C00984,Fatimah Farooq,Female,29,Taif,Standard
C00985,Hassan Farooq,Male,49,Riyadh,Value
C00986,Faisal Abdullah,Female,61,Dammam,Premium
C00987,Khalid Hassan,Male,33,Riyadh,Standard
C00988,Sara Abdullah,Male,29,Mecca,Value
C00989,Khalid Ibrahim,Male,26,Jeddah,Premium
C00990,Maha Saeed,Male,25,Dammam,Standard
C00991,Khalid Hassan,Male,51,Dammam,Standard
C00992,Fatimah Hassan,Male,67,Taif,Premium
C00993,Maha Mahmoud,Male,24,Medina,Standard
C00994,Faisal Khan,Male,51,Riyadh,Standard
C00995,Huda Ansari,Female,27,Dammam,Value
C00996,Fatimah Ansari,Male,66,Khobar,Value
C00997,Sara Saeed,Male,23,Dammam,Standard
C00998,Omar Rahman,Female,34,Medina,Value
C00999,Abdullah Hassan,Female,70,Dammam,Standard
C01000,Reem Mahmoud,Female,65,Jeddah,Standard
C01001,Huda Ali,Female,29,Mecca,Standard
C01002,Ahmed Ali,Male,53,Mecca,Premium
C01003,Saad Al-Qahtani,Male,59,Riyadh,Value
C01004,Saad Abdullah,Female,41,Dammam,Premium
C01005,Omar Khan,Female,45,Riyadh,Standard
C01006,Khalid Ibrahim,Male,41,Riyadh,Value
C01007,Nora Al-Qahtani,Female,19,Taif,Value
C01008,Saad Khan,Male,28,Mecca,Value
C01009,Nora Rahman,Male,34,Mecca,Premium
C01010,Faisal Mahmoud,Female,30,Mecca,Standard
C01011,Faisal Malik,Female,43,Taif,Value
C01012,Sara Malik,Female,60,Taif,Value
C01013,Faisal Ali,Female,54,Mecca,Standard
C01014,Ahmed Al-Qahtani,Male,18,Dammam,Standard
C01015,Sara Ali,Female,18,Mecca,Standard
C01016,Abdullah Hassan,Male,58,Medina,Standard
C01017,Maha Malik,Male,53,Mecca,Value
C01018,Mohammed Ibrahim,Male,39,Mecca,Standard
C01019,Nora Saeed,Female,54,Taif,Standard
C01020,Amal Ali,Male,31,Khobar,Standard
C01021,Maha Mahmoud,Female,37,Mecca,Standard
C01022,Maryam Ali,Male,19,Taif,Value
C01023,Maha Ali,Male,44,Mecca,Premium
C01024,Maha Mahmoud,Male,20,Taif,Standard
C01025,Abdullah Al-Qahtani,Male,31,Khobar,Standard
C01026,Huda Mahmoud,Female,66,Mecca,Standard
C01027,Sara Saleh,Male,51,Jeddah,Standard
C01028,Omar Mahmoud,Female,29,Dammam,Standard
C01029,Nora Rahman,Male,23,Riyadh,Premium
C01030,Aisha Abdullah,Female,25,Dammam,Standard
C01031,Faisal Saeed,Male,52,Jeddah,Value
C01032,Fatimah Saeed,Female,28,Khobar,Standard
C01033,Sara Khan,Female,69,Taif,Standard
